VALUE,pop_densit,roads_dist,deforested,FARC_raste,NP_raster_,mines_dist,wells_dist,slope_ext,elevation_,y,x,rivers_dis,slope_ext_,layer,path
1.00000000,49.80400,0.11211,0.00000,1.00000,0.00000,0.90285,0.21246,89.09976,17.00000,0.45876,-77.13198,44721.35938,6365.35205,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,2.16469,0.02697,1.00000,1.00000,3.89822,3.27450,89.14595,8.00000,0.45043,-72.05853,14422.20508,6710.02197,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,79.25100,2.34817,0.05743,0.00000,0.00000,4.34317,3.26259,0.00000,7.00000,0.45043,-71.56701,22627.41602,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,79.25100,2.94628,0.02804,1.00000,0.00000,5.04460,3.44021,0.00000,8.00000,0.45043,-70.56732,48703.18359,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,12.07700,0.41966,0.00893,1.00000,0.00000,1.28695,0.20983,0.00000,10.00000,0.44209,-76.08230,7211.10254,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,1.71828,0.00995,1.00000,1.00000,2.60065,2.71678,88.09086,8.00000,0.44209,-73.57473,56320.51172,3000.39331,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,1.86147,0.06880,1.00000,1.00000,3.04138,3.12734,0.00000,10.00000,0.44209,-73.06655,90354.85938,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,2.08573,0.01958,1.00000,1.00000,3.44860,3.29449,89.04517,7.00000,0.44209,-72.57504,48166.37891,6000.78662,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,79.25100,2.61834,0.11728,0.00000,0.00000,4.75437,3.33234,0.00000,7.00000,0.44209,-71.07550,39293.76563,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,79.25100,3.31514,0.01930,1.00000,0.00000,5.36849,3.62147,0.00000,7.00000,0.44209,-70.07580,57271.28516,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,1.65814,0.00462,1.00000,0.00000,2.19477,2.20858,0.00000,8.00000,0.43376,-74.08291,6000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,12.07700,1.07011,0.00303,0.00000,0.00000,1.76832,0.87829,0.00000,8.00000,-0.01618,-75.55746,0.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,1.65852,0.00332,1.00000,0.00000,2.15176,1.72733,0.00000,7.00000,-0.01618,-74.63274,2000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,12.07700,1.46887,0.01585,1.00000,1.00000,1.90971,1.26604,88.79228,9.00000,-0.02451,-75.12426,4472.13623,4744.12109,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,79.25100,3.31223,0.00803,0.00000,0.00000,5.43970,3.91326,0.00000,6.00000,-0.04118,-70.56732,32557.64063,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,2.00217,0.11650,1.00000,0.00000,2.53774,2.27608,0.00000,7.00000,-0.04951,-74.07458,18000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,2.31644,0.03723,1.00000,0.00000,3.28990,3.25790,89.54985,9.00000,-0.04951,-73.07488,52038.44922,12730.70410,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,2.52721,0.06588,1.00000,1.00000,3.71731,3.75571,88.79228,7.00000,-0.04951,-72.55838,57723.48047,4744.12109,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,2.64781,0.05496,1.00000,1.00000,4.14682,3.77236,89.14595,6.00000,-0.04951,-72.05853,49396.35547,6709.31787,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,2.21416,0.07563,1.00000,0.00000,2.90059,2.76693,88.79228,8.00000,-0.05784,-73.57473,38626.41406,4744.78516,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,2.80898,0.19477,0.00000,0.00000,4.57173,3.77035,0.00000,7.00000,-0.05784,-71.56701,18439.08789,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.03705,0.02864,0.00000,1.00000,5.01255,3.82521,0.00000,8.00000,-0.05784,-71.06716,2000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,79.25100,3.65340,0.03051,0.00000,0.00000,5.74854,4.08229,89.14595,6.00000,-0.05784,-70.07580,44721.35938,6710.02197,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,2.78331,0.03186,1.00000,0.00000,3.56967,3.33380,89.04517,7.00000,-0.54944,-73.11654,6000.00000,6000.78662,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.44355,0.06762,0.00000,0.00000,5.20990,4.30275,88.09085,6.00000,-0.54944,-71.11715,38209.94531,3000.91797,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,2.38591,0.05724,1.00000,0.00000,2.89581,2.40442,89.09976,8.00000,-0.55777,-74.11623,26000.00000,6365.35205,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,2.95466,0.01010,1.00000,0.00000,3.95349,3.80724,0.00000,12.00000,-0.55777,-72.61669,8485.28125,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.13649,0.01879,0.00000,0.00000,4.37532,4.28239,0.00000,6.00000,-0.55777,-72.10018,2000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.25978,0.01842,0.00000,0.00000,4.78679,4.26826,87.30106,5.00000,-0.55777,-71.61700,36055.51172,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.66273,0.02550,0.00000,1.00000,5.65209,4.40550,0.00000,5.00000,-0.55777,-70.60897,17888.54492,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,79.25100,3.60425,0.01345,0.00000,1.00000,6.09340,4.54056,89.14595,5.00000,-0.55777,-70.10912,12806.24902,6709.31787,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,79.25100,3.61318,0.00193,0.00000,0.00000,6.42033,4.71806,89.09976,5.00000,-0.55777,-69.62594,4000.00000,6365.35205,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,2.69831,0.05576,1.00000,0.00000,3.23395,2.87542,0.00000,7.00000,-0.56611,-73.60805,5656.85400,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,2.81079,0.00283,1.00000,0.00000,3.29816,2.67183,0.00000,6.00000,-1.02438,-74.07458,2000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.07284,0.03249,1.00000,0.00000,3.59252,3.07504,88.09085,7.00000,-1.04938,-73.61638,20000.00000,3000.91797,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.27114,0.09318,1.00000,0.00000,3.92791,3.52617,0.00000,7.00000,-1.04938,-73.10821,46043.45703,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.40687,0.09817,0.00000,0.00000,4.26374,3.96026,88.09085,6.00000,-1.04938,-72.62502,38052.59766,3000.91797,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.53487,0.03900,0.00000,0.00000,5.05125,4.75976,87.30106,5.00000,-1.04938,-71.61700,4000.00000,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,79.25100,3.11325,0.03373,0.00000,1.00000,6.33116,5.00867,0.00000,4.00000,-1.04938,-70.10912,2000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,79.25100,3.12528,0.01946,0.00000,1.00000,6.76512,5.17640,87.30106,6.00000,-1.04938,-69.60928,8246.21094,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.62353,0.16054,0.00000,0.00000,4.65529,4.43697,0.00000,6.00000,-1.05771,-72.11684,29732.13672,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.31521,0.02843,0.00000,0.00000,5.48019,4.80746,0.00000,5.00000,-1.05771,-71.10882,2828.42700,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.17264,0.04282,0.00000,0.00000,5.91037,4.89473,89.04517,4.00000,-1.05771,-70.60897,34525.35156,6000.78662,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.55500,0.01546,1.00000,0.00000,4.06336,3.46331,0.00000,6.00000,-1.52431,-73.45810,0.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.74796,0.04251,1.00000,0.00000,4.61703,4.18065,0.00000,5.00000,-1.54098,-72.61669,64899.92578,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.75901,0.02624,0.00000,0.00000,4.29703,3.76132,0.00000,6.00000,-1.54931,-73.11654,24166.09180,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,2.69636,0.00374,0.00000,1.00000,6.15955,5.37559,88.79228,4.00000,-1.54931,-70.61730,10000.00000,4744.78516,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,2.61477,0.01223,0.00000,0.00000,6.58269,5.48673,87.30106,3.00000,-1.54931,-70.11746,0.00000,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.39513,0.14166,1.00000,0.00000,4.98214,4.63268,88.09085,5.00000,-1.55764,-72.11684,74431.17188,3000.91797,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.08833,0.11393,0.00000,0.00000,5.37138,5.10237,0.00000,5.00000,-1.55764,-71.60033,43680.66016,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,2.85662,0.10297,0.00000,1.00000,5.75370,5.30264,88.09085,5.00000,-1.55764,-71.11715,34176.01563,3000.91797,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,2.61921,0.13807,0.00000,0.00000,7.01646,5.64734,88.09085,4.00000,-1.55764,-69.61761,15231.54688,3000.91797,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.78374,0.01934,0.00000,0.00000,4.69842,4.07542,0.00000,6.00000,-2.02425,-73.06655,2000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,2.40098,0.04123,0.00000,0.00000,6.09032,5.78838,88.09086,4.00000,-2.04091,-71.06716,18439.08789,3000.39331,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,2.20939,0.09518,0.00000,1.00000,6.48334,5.86716,0.00000,5.00000,-2.04091,-70.56732,32557.64063,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,2.66190,0.06766,0.00000,0.00000,5.72582,5.35343,0.00000,5.00000,-2.04925,-71.55868,18973.66602,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,2.11203,0.05076,0.00000,1.00000,6.90181,5.98485,0.00000,4.00000,-2.04925,-70.05914,50039.98438,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,2.99945,0.04248,1.00000,0.00000,5.36441,4.90772,0.00000,4.00000,-2.05758,-72.07519,30066.59375,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,2.12897,0.05736,0.00000,1.00000,7.30346,6.12973,88.79228,4.00000,-2.05758,-69.58429,59665.73828,4744.78516,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,3.37603,0.15489,0.00000,0.00000,5.03129,4.48417,88.64978,6.00000,-2.06591,-72.58337,32062.43945,4243.56787,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,1.67558,0.11534,0.00000,0.00000,7.50574,6.53973,89.14595,6.00000,-2.50752,-69.64260,26000.00000,6710.02197,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,1.61385,0.02513,0.00000,0.00000,7.18900,6.46800,87.30106,4.00000,-2.54918,-70.06747,12000.00000,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,1.11632,0.00055,0.00000,0.00000,7.50489,6.95534,89.14595,3.00000,-3.04911,-70.06747,28000.00000,6709.31787,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,0.61650,0.09476,0.00000,1.00000,7.83966,7.39892,87.30106,4.00000,-3.55738,-70.07580,36055.51172,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.25900,0.17180,0.00161,0.00000,0.00000,8.19187,7.68422,89.25094,3.00000,-4.04898,-70.06747,2000.00000,7649.58350,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
